6524; 0
8; 0
5; 0
2; 0
1; 0
1; 0
1; 0
2; 0
0; 0
1; 0
0; 0
1; 0
2; 0
1; 0
0; 0
0; 0
1; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 2
0; 1558
1; 0
0; 1
0; 1
0; 2
0; 199
1; 202
0; 1
0; 12
0; 0
0; 4
0; 19
0; 35
0; 7
1; 1
0; 144
0; 90
0; 81
0; 101
1; 83
1; 103
0; 12
0; 16
0; 11
0; 5
0; 1
0; 1
0; 0
0; 6
0; 2
1; 0
0; 447
0; 510
0; 346
0; 378
0; 211
0; 275
0; 237
0; 282
0; 234
1; 74
0; 323
0; 200
0; 566
0; 279
0; 172
0; 496
1; 13
0; 313
1; 564
0; 411
0; 64
0; 229
0; 192
0; 40
0; 54
1; 48
0; 7
0; 2
0; 1
0; 9
0; 1
0; 0
0; 2320
0; 1878
0; 3314
0; 2405
1; 1619
0; 1899
1; 1150
0; 1466
0; 1522
0; 235
0; 297
0; 1337
0; 1784
0; 823
0; 895
0; 2697
0; 216
0; 2062
0; 4359
0; 2417
0; 758
0; 612
0; 1301
0; 3
0; 196
0; 53
0; 3
0; 2
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
1; 0
1; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
1; 0
1; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
1; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
